From	To
83332.Rv3775	P72041
83332.Rv3777	P72043
83332.Rv3778c	P72044
83332.Rv3779	P72045
83332.Rv3780	P65091
83332.Rv3781	P72047
83332.Rv3782	Q7D4V6
83332.Rv3783	P72049
83332.Rv3784	P72050
83332.Rv3785	P65093
83332.Rv3786c	P0A5H1
83332.Rv3787c	P72053
83332.Rv3788	P65095
83332.Rv3790	P72056
83332.Rv3791	P66783
83332.Rv3792	P72058
83332.Rv3793	P72059
83332.Rv3794	P0A560
83332.Rv3795	P72030
83332.Rv3796	P72062
83332.Rv3797	O53577
83332.Rv3798	Q10621
83332.Rv3799c	O53578
83332.Rv3800c	O53579
83332.Rv3801c	O53580
83332.Rv3802c	O53581
83332.Rv3803c	P0A4V6
83332.Rv3804c	P0A4V2
83332.Rv3805c	O53582
83332.Rv3806c	O53583
83332.Rv3807c	O53584
83332.Rv3808c	O53585
83332.Rv3809c	O06934
83332.Rv3811	Q79F96
83332.Rv3812	Q7D4U2
83332.Rv3813c	O07810
83332.Rv3814c	O07809
83332.Rv3815c	O07808
83332.Rv3816c	O07807
83332.Rv3817	O07806
83332.Rv3818	O07805
83332.Rv3819	O07804
83332.Rv3820c	Q7D4T4
83332.Rv3821	O07802
83332.Rv3822	O07801
83332.Rv3823c	O07800
83332.Rv3824c	O07799
83332.Rv3825c	O07798
83332.Rv3826	O07797
83332.Rv3830c	P96248
83332.Rv3831	P96247
83332.Rv3832c	P96246
83332.Rv3833	P96245
83332.Rv3834c	P67561
83332.Rv3835	P96243
83332.Rv3836	P96242
83332.Rv3837c	P96241
83332.Rv3838c	P96240
83332.Rv3841	P96237
83332.Rv3842c	P96236
83332.Rv3843c	P96235
83332.Rv3846	P17670
83332.Rv3847	P96230
83332.Rv3848	P96229
83332.Rv3849	P96228
83332.Rv3850	P96227
83332.Rv3853	P0A666
83332.Rv3854c	P96223
83332.Rv3855	P96222
83332.Rv3856c	P96221
83332.Rv3858c	P96219
83332.Rv3859c	P96218
83332.Rv3860	P96217
83332.Rv3863	P96214
83332.Rv3864	P96213
83332.Rv3865	P96212
83332.Rv3866	P96210
83332.Rv3867	O69732
83332.Rv3868	O69733
83332.Rv3869	O69734
83332.Rv3870	O69735
83332.Rv3871	O69736
83332.Rv3872	Q79F93
83332.Rv3873	Q79F92
83332.Rv3874	P0A566
83332.Rv3875	P0A564
83332.Rv3876	O69740
83332.Rv3877	O69741
83332.Rv3878	O69742
83332.Rv3879c	O69743
83332.Rv3880c	O69744
83332.Rv3881c	Q933K8
83332.Rv3882c	O05462
83332.Rv3883c	O05461
83332.Rv3884c	O05460
83332.Rv3885c	O05459
83332.Rv3886c	O05458
83332.Rv3887c	O05457
83332.Rv3888c	O05456
83332.Rv3889c	O05455
83332.Rv3890c	O05454
83332.Rv3891c	O05453
83332.Rv3894c	O05450
83332.Rv3895c	O05449
83332.Rv3897c	O07036
83332.Rv3898c	O05447
83332.Rv3902c	O05443
83332.Rv3905c	O05440
83332.Rv3907c	Q7D4M2
83332.Rv3908	O05437
83332.Rv3909	O05436
83332.Rv3910	O05435
83332.Rv3912	O53591
83332.Rv3913	P52214
83332.Rv3914	P0A616
83332.Rv3915	Q7D4L9
83332.Rv3916c	O53594
83332.Rv3917c	P0A5R2
83332.Rv3918c	Q1LVD4
83332.Rv3919c	O53597
83332.Rv3920c	O53598
83332.Rv3921c	P65626
83332.Rv3922c	P67300
83332.Rv3923c	P0A5X8
83332.Rv1967	O53968
