From	To
10090.ENSMUSP00000049022	P97797
10090.ENSMUSP00000049044	Q9CQU8
10090.ENSMUSP00000049205	Q6W8Q3
10090.ENSMUSP00000049319	Q9R061
10090.ENSMUSP00000049404	A2A5R6
10090.ENSMUSP00000049732	Q8K0R6
10090.ENSMUSP00000049743	Q3UIU9
10090.ENSMUSP00000049823	Q8CER8
10090.ENSMUSP00000049830	Q9D3U4
10090.ENSMUSP00000049977	O54988
10090.ENSMUSP00000050091	Q80VQ1
10090.ENSMUSP00000050096	Q5M8N4
10090.ENSMUSP00000050118	Q8BZ57
10090.ENSMUSP00000050153	B1ASW5
10090.ENSMUSP00000050258	Q8R4H7
10090.ENSMUSP00000050289	Q8BGY2
10090.ENSMUSP00000050292	Q9R0Q7
10090.ENSMUSP00000050295	Q3V2M2
10090.ENSMUSP00000050374	O70456
10090.ENSMUSP00000050478	Q9EP75
10090.ENSMUSP00000050689	P61205
10090.ENSMUSP00000050788	Q3UV76
10090.ENSMUSP00000050852	Q64676
10090.ENSMUSP00000050927	Q8VIC1
10090.ENSMUSP00000051092	Q7M6Y3
10090.ENSMUSP00000051222	Q06185
10090.ENSMUSP00000051248	Q3UMT4
10090.ENSMUSP00000051293	Q8VBZ3
10090.ENSMUSP00000051438	Q3TRI5
10090.ENSMUSP00000051657	Q9CX56
10090.ENSMUSP00000051713	B2RXM7
10090.ENSMUSP00000051731	Q8CHG6
10090.ENSMUSP00000051805	Q8BWS5
10090.ENSMUSP00000051825	Q6ZWR6
10090.ENSMUSP00000051935	Q9CVI6
10090.ENSMUSP00000051965	Q8CA11
10090.ENSMUSP00000052085	Q80U19
10090.ENSMUSP00000052086	Q8BFZ3
10090.ENSMUSP00000052107	Q3UFQ5
10090.ENSMUSP00000052226	Q8BW08
10090.ENSMUSP00000052262	P70280
10090.ENSMUSP00000052521	Q8BTZ5
10090.ENSMUSP00000052544	Q3UY81
10090.ENSMUSP00000052607	Q8CHB9
10090.ENSMUSP00000052758	Q9Z0R6
10090.ENSMUSP00000052765	Q3TDX9
10090.ENSMUSP00000052866	Q8CHP8
10090.ENSMUSP00000052905	Q9JIX0
10090.ENSMUSP00000052908	Q8R404
10090.ENSMUSP00000052989	O88962
10090.ENSMUSP00000053101	Q8C649
10090.ENSMUSP00000053122	A2AMC3
10090.ENSMUSP00000053129	Q9DBJ3
10090.ENSMUSP00000053145	Q9CQ69
10090.ENSMUSP00000053348	Q9CR00
10090.ENSMUSP00000053474	A2AJ71
10090.ENSMUSP00000053558	Q99LR1
10090.ENSMUSP00000053897	Q8R2X1
10090.ENSMUSP00000053923	Q61201
10090.ENSMUSP00000053943	Q91XV3
10090.ENSMUSP00000054033	Q6P0A4
10090.ENSMUSP00000054141	Q8K2Y3
10090.ENSMUSP00000054168	Q9Z326
10090.ENSMUSP00000054275	Q9JI18
10090.ENSMUSP00000054370	Q9D7B6
10090.ENSMUSP00000054380	O08811
10090.ENSMUSP00000054421	Q66JW9
10090.ENSMUSP00000054562	Q8BG37
10090.ENSMUSP00000054731	Q91WK1
10090.ENSMUSP00000054834	Q8BPI2
10090.ENSMUSP00000054856	Q5NCJ9
10090.ENSMUSP00000054881	Q1XG81
10090.ENSMUSP00000055122	B6ZHC5
10090.ENSMUSP00000055206	Q8BNL1
10090.ENSMUSP00000055243	Q6T3A5
10090.ENSMUSP00000055277	Q8BYL4
10090.ENSMUSP00000055304	Q9EQW7
10090.ENSMUSP00000055313	P53798
10090.ENSMUSP00000055447	Q6P3A9
10090.ENSMUSP00000055482	Q8CHS2
10090.ENSMUSP00000055596	Q3UTJ8
10090.ENSMUSP00000055619	Q9CPX7
10090.ENSMUSP00000055772	Q501P3
10090.ENSMUSP00000055803	Q8K131
10090.ENSMUSP00000055862	P62331
10090.ENSMUSP00000055919	Q545V8
10090.ENSMUSP00000056001	Q3U635
10090.ENSMUSP00000056027	A2AMS0
10090.ENSMUSP00000056082	Q78KK3
10090.ENSMUSP00000056181	Q8VEV8
10090.ENSMUSP00000056377	Q6P8U6
10090.ENSMUSP00000056433	Q80ZJ1
10090.ENSMUSP00000056502	Q3TGZ3
10090.ENSMUSP00000056525	Q9ERE2
10090.ENSMUSP00000056604	P70696
10090.ENSMUSP00000056622	Q9D646
10090.ENSMUSP00000056643	Q80UU9
10090.ENSMUSP00000056668	P05017
10090.ENSMUSP00000056693	Q8CF66
10090.ENSMUSP00000056719	A0JLN7
10090.ENSMUSP00000056774	Q3TP23
10090.ENSMUSP00000056916	Q8K0C5
10090.ENSMUSP00000057069	Q8K2F9
10090.ENSMUSP00000057096	Q8VCE3
10090.ENSMUSP00000057197	C9VZF3
10090.ENSMUSP00000057462	Q91XH6
10090.ENSMUSP00000057543	P08752
10090.ENSMUSP00000057595	O35488
10090.ENSMUSP00000057600	Q8VC52
10090.ENSMUSP00000057664	Q0PD65
10090.ENSMUSP00000057690	Q8BTR5
10090.ENSMUSP00000057751	Q9CQ88
10090.ENSMUSP00000058025	A1IH02
10090.ENSMUSP00000058042	Q9D620
10090.ENSMUSP00000058279	Q8BGD8
10090.ENSMUSP00000058320	Q3UP40
10090.ENSMUSP00000058344	Q61263
10090.ENSMUSP00000058375	A2AT37
10090.ENSMUSP00000058669	Q5DTR6
10090.ENSMUSP00000058687	Q9JI95
10090.ENSMUSP00000058757	Q9CT18
10090.ENSMUSP00000058941	Q2HXL6
10090.ENSMUSP00000058958	Q80VC9
10090.ENSMUSP00000059033	Q8VD75
10090.ENSMUSP00000059100	Q61829
10090.ENSMUSP00000059101	Q6IFZ8
10090.ENSMUSP00000059105	Q8VEE3
10090.ENSMUSP00000059192	Q3UI57
10090.ENSMUSP00000059261	Q6P1Z6
10090.ENSMUSP00000059373	Q99N89
10090.ENSMUSP00000059385	Q05CI1
10090.ENSMUSP00000059498	Q3TZU6
10090.ENSMUSP00000059501	Q3V4C2
10090.ENSMUSP00000059570	P59034
10090.ENSMUSP00000059575	Q7TNL9
10090.ENSMUSP00000059749	Q00915
10090.ENSMUSP00000059801	O35514
10090.ENSMUSP00000060169	Q3KQP3
10090.ENSMUSP00000060218	Q8R0J8
10090.ENSMUSP00000060233	Q8BKR5
10090.ENSMUSP00000060246	Q99J49
10090.ENSMUSP00000060462	Q9D3B1
10090.ENSMUSP00000060779	Q8K215
10090.ENSMUSP00000060889	Q03734
10090.ENSMUSP00000061092	Q9CQ65
10090.ENSMUSP00000061126	O88833
10090.ENSMUSP00000061317	Q3TLZ3
10090.ENSMUSP00000061345	Q8K2Q7
10090.ENSMUSP00000061377	Q8BFQ8
10090.ENSMUSP00000061498	Q9JHK4
10090.ENSMUSP00000061511	Q3V2N8
10090.ENSMUSP00000061893	Q8BYZ1
10090.ENSMUSP00000062039	A2AIL4
10090.ENSMUSP00000062110	Q4VBD2
10090.ENSMUSP00000062188	A1L0X5
10090.ENSMUSP00000062209	Q9CQV1
10090.ENSMUSP00000062387	Q9CZL2
10090.ENSMUSP00000062392	Q3TQ39
10090.ENSMUSP00000062429	Q9D0D0
10090.ENSMUSP00000062464	Q62415
10090.ENSMUSP00000062467	Q9Z2X8
10090.ENSMUSP00000062576	Q80XU3
10090.ENSMUSP00000062782	Q60992
10090.ENSMUSP00000062808	Q62308
10090.ENSMUSP00000062983	Q91W53
10090.ENSMUSP00000063001	P83741
10090.ENSMUSP00000063096	Q9JIM1
10090.ENSMUSP00000063217	Q6A074
10090.ENSMUSP00000063309	Q80W25
10090.ENSMUSP00000063352	Q99JJ2
10090.ENSMUSP00000063554	Q9CX53
10090.ENSMUSP00000063609	Q14CH1
10090.ENSMUSP00000063656	Q7TQG5
10090.ENSMUSP00000063707	Q8CG16
10090.ENSMUSP00000063734	Q4KML7
10090.ENSMUSP00000063927	Q8QZZ7
10090.ENSMUSP00000064048	Q3UNN3
10090.ENSMUSP00000064129	Q62084
10090.ENSMUSP00000064158	P47968
10090.ENSMUSP00000064205	Q3UQA0
10090.ENSMUSP00000064809	Q8VDE6
10090.ENSMUSP00000064828	Q7TN05
10090.ENSMUSP00000064840	Q8BH15
10090.ENSMUSP00000064849	Q3UEN6
10090.ENSMUSP00000064865	P04443
10090.ENSMUSP00000064900	Q3TZ89
10090.ENSMUSP00000065233	Q9DBJ2
10090.ENSMUSP00000065271	Q8C6B0
10090.ENSMUSP00000065337	Q8VEI6
10090.ENSMUSP00000065349	Q6NXH9
10090.ENSMUSP00000065393	P07146
10090.ENSMUSP00000065512	Q9WUU4
10090.ENSMUSP00000065585	O09158
10090.ENSMUSP00000065631	Q9R0M5
10090.ENSMUSP00000065719	Q99JY8
10090.ENSMUSP00000065832	P46414
10090.ENSMUSP00000065903	Q8R0Y8
10090.ENSMUSP00000065922	Q6IME9
10090.ENSMUSP00000065949	Q3UWL2
10090.ENSMUSP00000066035	Q3TJ49
10090.ENSMUSP00000066038	Q9DBZ5
10090.ENSMUSP00000066110	Q6NVF7
10090.ENSMUSP00000066130	Q6A0B1
10090.ENSMUSP00000066137	Q99KC7
10090.ENSMUSP00000066238	Q52L50
10090.ENSMUSP00000066355	Q9JL15
10090.ENSMUSP00000066359	Q921M7
10090.ENSMUSP00000066361	Q9Z0R4
10090.ENSMUSP00000066426	P70265
10090.ENSMUSP00000066488	Q3UTR7
10090.ENSMUSP00000066621	Q9CQM9
10090.ENSMUSP00000066639	Q62029
10090.ENSMUSP00000066736	Q8BNQ1
10090.ENSMUSP00000066743	Q9D323
10090.ENSMUSP00000066779	Q8VC78
10090.ENSMUSP00000066789	B2RWS6
10090.ENSMUSP00000066806	Q8BZY3
10090.ENSMUSP00000066891	A2ASM2
10090.ENSMUSP00000066897	Q8BGL3
10090.ENSMUSP00000066990	P58059
10090.ENSMUSP00000067111	Q08481
10090.ENSMUSP00000067395	Q8VC84
10090.ENSMUSP00000067541	Q8CHJ8
10090.ENSMUSP00000067564	Q641P0
10090.ENSMUSP00000067598	Q8C635
10090.ENSMUSP00000067685	Q3TU73
10090.ENSMUSP00000067708	Q8K3Q4
10090.ENSMUSP00000068071	O35448
10090.ENSMUSP00000068087	Q9D0I4
10090.ENSMUSP00000068174	Q924B0
10090.ENSMUSP00000068374	Q3TZM8
10090.ENSMUSP00000068487	Q4FJY3
10090.ENSMUSP00000068568	A4FUU4
10090.ENSMUSP00000068610	Q9EP72
10090.ENSMUSP00000068690	B0V2Q8
10090.ENSMUSP00000068716	Q8CDS8
10090.ENSMUSP00000068940	Q3UYE0
10090.ENSMUSP00000069078	Q3T9Z4
10090.ENSMUSP00000069228	Q9DCH6
10090.ENSMUSP00000069476	Q8VDJ7
10090.ENSMUSP00000069508	Q3UYC2
10090.ENSMUSP00000069851	B2RXC2
10090.ENSMUSP00000069858	Q7M754
10090.ENSMUSP00000069900	Q9DCV7
10090.ENSMUSP00000069914	Q3T9E4
10090.ENSMUSP00000069932	Q9EQW4
10090.ENSMUSP00000069965	Q505D7
10090.ENSMUSP00000070052	Q8CBD0
10090.ENSMUSP00000070149	Q9D9P1
10090.ENSMUSP00000070267	Q6ZWQ7
10090.ENSMUSP00000070303	O35435
10090.ENSMUSP00000070427	Q3TCR9
10090.ENSMUSP00000070449	Q8WUR0
10090.ENSMUSP00000070497	Q921N7
10090.ENSMUSP00000070596	Q3UWL8
10090.ENSMUSP00000070598	Q5SVG4
10090.ENSMUSP00000070751	P18572
10090.ENSMUSP00000070778	Q9ESW8
10090.ENSMUSP00000070836	Q3UKI2
10090.ENSMUSP00000070927	Q3TEZ2
10090.ENSMUSP00000071048	Q5M8R0
10090.ENSMUSP00000071064	Q8BVD2
10090.ENSMUSP00000071125	Q61482
10090.ENSMUSP00000071130	P30355
10090.ENSMUSP00000071134	Q9CRT0
10090.ENSMUSP00000071202	Q8CEX1
10090.ENSMUSP00000071214	Q6ZWX6
10090.ENSMUSP00000071289	Q3TYD2
10090.ENSMUSP00000071466	Q6XK23
10090.ENSMUSP00000071470	Q99J93
10090.ENSMUSP00000071493	Q9D7E3
10090.ENSMUSP00000071569	Q5U481
10090.ENSMUSP00000071573	O54909
10090.ENSMUSP00000071624	Q3TEL1
10090.ENSMUSP00000071671	Q9DBW2
10090.ENSMUSP00000071715	B9EKT6
10090.ENSMUSP00000071794	Q3U1X8
10090.ENSMUSP00000071834	Q3U1S6
10090.ENSMUSP00000071939	Q3TQC7
10090.ENSMUSP00000071976	Q792Z1
10090.ENSMUSP00000072145	B2L107
10090.ENSMUSP00000072154	Q3TJI7
10090.ENSMUSP00000072197	P21107
10090.ENSMUSP00000072199	Q3T9X3
10090.ENSMUSP00000072227	Q8CGP4
10090.ENSMUSP00000072232	B9EJ74
10090.ENSMUSP00000072256	Q3UW83
10090.ENSMUSP00000072386	Q9D7A6
10090.ENSMUSP00000072598	Q91WH2
10090.ENSMUSP00000072663	Q9D3E4
10090.ENSMUSP00000072775	Q8BG05
10090.ENSMUSP00000072826	Q9CXJ4
10090.ENSMUSP00000072848	Q8K2V1
10090.ENSMUSP00000072858	Q64522
10090.ENSMUSP00000072859	Q3U5V4
10090.ENSMUSP00000072918	Q9EPV8
10090.ENSMUSP00000072942	Q66JR0
10090.ENSMUSP00000072989	Q61668
10090.ENSMUSP00000073082	Q8C3F2
10090.ENSMUSP00000073134	Q78IQ7
10090.ENSMUSP00000073378	Q8K4Q3
10090.ENSMUSP00000073601	Q0VGU5
10090.ENSMUSP00000073847	Q3UN71
10090.ENSMUSP00000073885	O88523
10090.ENSMUSP00000074047	B2RRL5
10090.ENSMUSP00000074075	Q923L7
10090.ENSMUSP00000074142	Q8R1M2
10090.ENSMUSP00000074188	Q9DCG2
10090.ENSMUSP00000074216	Q60605
10090.ENSMUSP00000074259	B2RSH2
10090.ENSMUSP00000074264	A2BIN0
10090.ENSMUSP00000074352	P06800
10090.ENSMUSP00000074448	P17047
10090.ENSMUSP00000074600	Q5M9P5
10090.ENSMUSP00000074702	Q99KH1
10090.ENSMUSP00000074733	Q99KY6
10090.ENSMUSP00000074756	Q9DAA6
10090.ENSMUSP00000074775	Q91WM2
10090.ENSMUSP00000074875	Q5I0W6
10090.ENSMUSP00000074994	A1L0U3
10090.ENSMUSP00000075098	Q76I26
10090.ENSMUSP00000075110	Q3U6C0
10090.ENSMUSP00000075178	Q9CWF2
10090.ENSMUSP00000075242	Q91YM2
10090.ENSMUSP00000075255	Q8VCN3
10090.ENSMUSP00000075290	Q9QZE7
10090.ENSMUSP00000075345	Q8BLM5
10090.ENSMUSP00000075356	A2ANT5
10090.ENSMUSP00000075377	Q9CSM7
10090.ENSMUSP00000075429	Q7TMR0
10090.ENSMUSP00000075566	Q7TQI7
10090.ENSMUSP00000075770	Q3UZZ6
10090.ENSMUSP00000075797	Q58DZ1
10090.ENSMUSP00000075825	Q3U4I7
10090.ENSMUSP00000075848	Q6P6K7
10090.ENSMUSP00000075884	B2RVI8
10090.ENSMUSP00000076000	Q5CZY9
10090.ENSMUSP00000076024	Q99LN2
10090.ENSMUSP00000076093	Q61636
10090.ENSMUSP00000076393	Q61495
10090.ENSMUSP00000076397	Q9D2U9
10090.ENSMUSP00000076437	Q3TBQ1
10090.ENSMUSP00000076447	Q497N1
10090.ENSMUSP00000076563	Q9D7K5
10090.ENSMUSP00000076564	Q8VCT3
10090.ENSMUSP00000076575	Q99L41
10090.ENSMUSP00000076578	Q497U6
10090.ENSMUSP00000076589	P17439
10090.ENSMUSP00000076777	O89052
10090.ENSMUSP00000076899	A9R9V7
10090.ENSMUSP00000076933	Q3TKM9
10090.ENSMUSP00000076952	Q3TW19
10090.ENSMUSP00000077036	A2AFW5
10090.ENSMUSP00000077074	Q61129
10090.ENSMUSP00000077085	Q8C8Z9
10090.ENSMUSP00000077102	P58044
10090.ENSMUSP00000077132	Q3V391
10090.ENSMUSP00000077223	Q3UC76
10090.ENSMUSP00000077440	A2AD25
10090.ENSMUSP00000077532	Q9D5R5
10090.ENSMUSP00000077553	Q3TWT2
10090.ENSMUSP00000077594	A3QM89
10090.ENSMUSP00000077687	Q9CPQ9
10090.ENSMUSP00000077716	Q91Z34
10090.ENSMUSP00000077744	Q8BMU6
10090.ENSMUSP00000077757	Q8C264
10090.ENSMUSP00000077825	Q9CQK2
10090.ENSMUSP00000077856	Q8BMZ7
10090.ENSMUSP00000077864	Q4KL41
10090.ENSMUSP00000077909	Q00897
10090.ENSMUSP00000078042	Q9CWG9
10090.ENSMUSP00000078123	Q9CQL5
10090.ENSMUSP00000078132	Q8K2T1
10090.ENSMUSP00000078277	Q61301
10090.ENSMUSP00000078369	A0JNU3
10090.ENSMUSP00000078372	Q8BP56
10090.ENSMUSP00000078460	Q91WJ8
10090.ENSMUSP00000078544	Q9JL37
10090.ENSMUSP00000078547	Q6TCG2
10090.ENSMUSP00000078589	Q8BRJ5
10090.ENSMUSP00000078661	O35387
10090.ENSMUSP00000078740	Q6PDD0
10090.ENSMUSP00000078741	Q6PCM9
10090.ENSMUSP00000078746	Q99KH8
10090.ENSMUSP00000078795	Q3SXG4
10090.ENSMUSP00000078839	Q4VCN4
10090.ENSMUSP00000078878	Q8BJ71
10090.ENSMUSP00000078886	Q99P31
10090.ENSMUSP00000078899	Q91Y56
10090.ENSMUSP00000078945	P42859
10090.ENSMUSP00000078988	Q571A2
10090.ENSMUSP00000079022	A6ZI47
10090.ENSMUSP00000079107	Q99NF7
10090.ENSMUSP00000079177	Q6GQV9
10090.ENSMUSP00000079180	Q58EA6
10090.ENSMUSP00000079232	Q8VC77
10090.ENSMUSP00000079294	Q8CBE6
10090.ENSMUSP00000079306	P17156
10090.ENSMUSP00000079676	P14115
10090.ENSMUSP00000079689	Q9DCE6
10090.ENSMUSP00000079883	Q545U2
10090.ENSMUSP00000079888	O89058
10090.ENSMUSP00000080159	Q95H92
10090.ENSMUSP00000080203	P47915
10090.ENSMUSP00000080256	Q8BGG9
10090.ENSMUSP00000080469	P28666
10090.ENSMUSP00000080510	Q9DCT6
10090.ENSMUSP00000080531	Q920E5
10090.ENSMUSP00000080579	A0FLF1
10090.ENSMUSP00000080600	O70311
10090.ENSMUSP00000080614	Q9D880
10090.ENSMUSP00000080767	Q9JJ44
10090.ENSMUSP00000080789	Q8K312
10090.ENSMUSP00000080908	B5TE77
10090.ENSMUSP00000080974	Q9CT95
10090.ENSMUSP00000080992	A3R414
10090.ENSMUSP00000080993	Q5BP84
10090.ENSMUSP00000080995	A3R404
10090.ENSMUSP00000080996	Q7JCY9
10090.ENSMUSP00000080997	Q5MCM5
10090.ENSMUSP00000081000	A9UIX0
10090.ENSMUSP00000081001	Q9MD82
10090.ENSMUSP00000081003	A8DUR3
10090.ENSMUSP00000081007	Q61153
10090.ENSMUSP00000081011	P46412
10090.ENSMUSP00000081020	Q9DBC0
10090.ENSMUSP00000081021	Q7YBV2
10090.ENSMUSP00000081262	Q3UDC9
10090.ENSMUSP00000081263	Q8BZD7
10090.ENSMUSP00000081285	Q8C5K1
10090.ENSMUSP00000081324	Q9QXZ0
10090.ENSMUSP00000081370	Q91WL5
10090.ENSMUSP00000081531	Q8BUR4
10090.ENSMUSP00000081574	Q8K211
10090.ENSMUSP00000081575	Q80YW9
10090.ENSMUSP00000081757	Q8BY87
10090.ENSMUSP00000081782	Q9EPL8
10090.ENSMUSP00000081880	Q91VW5
10090.ENSMUSP00000081985	B2RWS3
10090.ENSMUSP00000082013	Q80V26
10090.ENSMUSP00000082054	Q8BHH1
10090.ENSMUSP00000082125	P29621
10090.ENSMUSP00000082220	Q3UZR5
10090.ENSMUSP00000082326	O08759
10090.ENSMUSP00000082346	Q5DTS9
10090.ENSMUSP00000082374	Q9Z2G9
10090.ENSMUSP00000082406	Q8BPM0
10090.ENSMUSP00000082571	Q5EBQ2
10090.ENSMUSP00000082686	Q99KD6
10090.ENSMUSP00000082856	Q3V3J2
10090.ENSMUSP00000083073	Q8R5M8
10090.ENSMUSP00000083077	Q6PIE5
10090.ENSMUSP00000083097	Q78ED5
10090.ENSMUSP00000083204	Q8C7H9
10090.ENSMUSP00000083242	Q4FK30
10090.ENSMUSP00000083271	Q8BWT4
10090.ENSMUSP00000083317	Q3UEP5
10090.ENSMUSP00000083355	O55142
10090.ENSMUSP00000083474	Q6ZWM8
10090.ENSMUSP00000083587	Q922B3
10090.ENSMUSP00000083770	Q61211
10090.ENSMUSP00000083926	Q148V7
10090.ENSMUSP00000083987	Q3U1G0
10090.ENSMUSP00000084029	Q3UUN4
10090.ENSMUSP00000084081	Q69ZG4
10090.ENSMUSP00000084257	A2RRJ4
10090.ENSMUSP00000084297	B0LAB5
10090.ENSMUSP00000084466	Q9JKY0
10090.ENSMUSP00000084487	Q5GLZ0
10090.ENSMUSP00000084489	Q9CVC8
10090.ENSMUSP00000084572	Q3U3D3
10090.ENSMUSP00000084577	Q2XP45
10090.ENSMUSP00000084586	Q3TU85
10090.ENSMUSP00000084713	P05214
10090.ENSMUSP00000084799	Q9EQ80
10090.ENSMUSP00000084882	Q9R111
10090.ENSMUSP00000084887	Q8CG29
10090.ENSMUSP00000084959	Q91YP3
10090.ENSMUSP00000085175	B1AVZ0
10090.ENSMUSP00000085244	Q922K4
10090.ENSMUSP00000085311	Q6IFZ6
10090.ENSMUSP00000085365	P97861
10090.ENSMUSP00000085549	Q9QXE7
10090.ENSMUSP00000085591	Q9DCG9
10090.ENSMUSP00000085623	Q925V0
10090.ENSMUSP00000085671	P59266
10090.ENSMUSP00000085764	Q3TBX9
10090.ENSMUSP00000085775	Q0VF54
10090.ENSMUSP00000085823	P14148
10090.ENSMUSP00000085985	Q3TQJ5
10090.ENSMUSP00000085986	G3X9K3
10090.ENSMUSP00000086312	Q9CTB8
10090.ENSMUSP00000086454	O35843
10090.ENSMUSP00000086519	Q9CQ01
10090.ENSMUSP00000086528	P24457
10090.ENSMUSP00000086542	Q9CZ44
10090.ENSMUSP00000086578	Q8C7V8
10090.ENSMUSP00000086640	Q571J7
10090.ENSMUSP00000086796	Q6IS27
10090.ENSMUSP00000086875	Q6PF90
10090.ENSMUSP00000086909	Q9ESJ0
10090.ENSMUSP00000086948	Q3UHJ0
10090.ENSMUSP00000086988	B0R015
10090.ENSMUSP00000087020	Q58E39
10090.ENSMUSP00000087118	Q3THS6
10090.ENSMUSP00000087384	Q6P8M1
10090.ENSMUSP00000087396	P53612
10090.ENSMUSP00000087405	Q3UC70
10090.ENSMUSP00000087470	B0R029
10090.ENSMUSP00000087608	Q8CIF4
10090.ENSMUSP00000087633	Q548K2
10090.ENSMUSP00000087736	Q3UIJ3
10090.ENSMUSP00000087974	B1ASE2
10090.ENSMUSP00000088052	Q6PHU5
10090.ENSMUSP00000088249	Q8N7N8
10090.ENSMUSP00000088287	Q64524
10090.ENSMUSP00000088336	Q571A8
10090.ENSMUSP00000088372	Q9CZE7
10090.ENSMUSP00000088456	Q9ER88
10090.ENSMUSP00000088472	Q8BI52
10090.ENSMUSP00000088577	P17932
10090.ENSMUSP00000088613	Q60842
10090.ENSMUSP00000088727	Q91XW2
10090.ENSMUSP00000088729	Q3U484
10090.ENSMUSP00000088736	Q9D791
10090.ENSMUSP00000088779	P98197
10090.ENSMUSP00000088837	Q3V313
10090.ENSMUSP00000089009	Q9JLB4
10090.ENSMUSP00000089043	Q9ESY2
10090.ENSMUSP00000089045	Q3UYZ5
10090.ENSMUSP00000089051	O08599
10090.ENSMUSP00000089336	Q8CGP6
10090.ENSMUSP00000089426	Q4U2G7
10090.ENSMUSP00000089680	Q3UK68
10090.ENSMUSP00000089691	Q8K3M0
10090.ENSMUSP00000089708	Q8R4D4
10090.ENSMUSP00000089769	Q9R0Q3
10090.ENSMUSP00000089800	P17897
10090.ENSMUSP00000089805	Q64497
10090.ENSMUSP00000089878	Q497F4
10090.ENSMUSP00000090088	Q9WUD7
10090.ENSMUSP00000090155	Q3UDJ2
10090.ENSMUSP00000090230	Q9CR29
10090.ENSMUSP00000090245	P26645
10090.ENSMUSP00000090496	Q0VF62
10090.ENSMUSP00000090565	Q8BYC6
10090.ENSMUSP00000090633	Q8VDN3
10090.ENSMUSP00000090644	Q9CT63
10090.ENSMUSP00000090661	Q61879
10090.ENSMUSP00000090727	Q91ZR1
10090.ENSMUSP00000090844	Q8CC03
10090.ENSMUSP00000090857	Q5SSN7
10090.ENSMUSP00000090921	Q9D187
10090.ENSMUSP00000091015	Q8VHB3
10090.ENSMUSP00000091051	Q3U316
10090.ENSMUSP00000091061	Q80TQ3
10090.ENSMUSP00000091181	Q78ZC4
10090.ENSMUSP00000091238	Q8BNT4
10090.ENSMUSP00000091317	Q3V0K9
10090.ENSMUSP00000091487	Q9Z199
10090.ENSMUSP00000091515	Q9R0B8
10090.ENSMUSP00000091608	Q5F285
10090.ENSMUSP00000091668	Q3UH32
10090.ENSMUSP00000091706	Q8BVU9
10090.ENSMUSP00000091756	Q3TZD5
10090.ENSMUSP00000091768	Q9ERE7
10090.ENSMUSP00000091836	Q8C0W8
10090.ENSMUSP00000091938	Q80WT5
10090.ENSMUSP00000091964	Q3U1V6
10090.ENSMUSP00000092015	Q56A13
10090.ENSMUSP00000092060	Q4LDF6
10090.ENSMUSP00000092075	Q8VI89
10090.ENSMUSP00000092186	Q8BWB2
10090.ENSMUSP00000092216	Q9JJL8
10090.ENSMUSP00000092233	Q3UEC9
10090.ENSMUSP00000092417	Q3UNC0
10090.ENSMUSP00000092487	B0G0Y2
10090.ENSMUSP00000092538	B1AY13
10090.ENSMUSP00000092539	Q3TQ56
10090.ENSMUSP00000092557	Q3UUQ7
10090.ENSMUSP00000092571	O08823
10090.ENSMUSP00000092624	Q3UR70
10090.ENSMUSP00000092661	P02762
10090.ENSMUSP00000092746	A2AP32
10090.ENSMUSP00000092821	Q504M2
10090.ENSMUSP00000092907	Q3TV70
10090.ENSMUSP00000092966	Q9DBW0
10090.ENSMUSP00000093077	Q791T5
10090.ENSMUSP00000093124	O89072
10090.ENSMUSP00000093125	Q3V2B9
10090.ENSMUSP00000093229	O08705
10090.ENSMUSP00000093325	B9EKI3
10090.ENSMUSP00000093390	Q3UYQ0
10090.ENSMUSP00000093431	Q9JIY8
10090.ENSMUSP00000093582	P0C7N9
10090.ENSMUSP00000093615	Q9D8C9
10090.ENSMUSP00000093713	Q78IK2
10090.ENSMUSP00000093762	Q9D6K2
10090.ENSMUSP00000093990	Q687I5
10090.ENSMUSP00000094005	Q80XP9
10090.ENSMUSP00000094053	Q8C414
10090.ENSMUSP00000094318	Q9DBI3
10090.ENSMUSP00000094396	Q8R1Z9
10090.ENSMUSP00000094405	Q9EQM8
10090.ENSMUSP00000094513	Q810A3
10090.ENSMUSP00000094667	P35230
10090.ENSMUSP00000094778	P68369
10090.ENSMUSP00000094863	Q91XR9
10090.ENSMUSP00000094947	A7VMS6
10090.ENSMUSP00000094989	Q3UUG6
10090.ENSMUSP00000095081	Q921L3
10090.ENSMUSP00000095102	Q5SVN9
10090.ENSMUSP00000095171	P04441
10090.ENSMUSP00000095199	A8CSZ8
10090.ENSMUSP00000095254	A6H5U5
10090.ENSMUSP00000095258	Q6PES2
10090.ENSMUSP00000095285	Q8CEH2
10090.ENSMUSP00000095392	Q91ZU6
10090.ENSMUSP00000095534	Q3U054
10090.ENSMUSP00000095602	Q80T90
10090.ENSMUSP00000095625	Q3TBT0
10090.ENSMUSP00000095655	P11589
10090.ENSMUSP00000095783	A3KG59
10090.ENSMUSP00000095842	Q922S4
10090.ENSMUSP00000095852	Q3U4W5
10090.ENSMUSP00000095915	Q6PGF7
10090.ENSMUSP00000095949	Q8BRK9
10090.ENSMUSP00000096073	B7ZWL1
10090.ENSMUSP00000096111	Q3TTE3
10090.ENSMUSP00000096135	Q6P8Q0
10090.ENSMUSP00000096173	Q8BKH0
10090.ENSMUSP00000096254	P15392
10090.ENSMUSP00000096264	P00688
10090.ENSMUSP00000096266	Q925P3
10090.ENSMUSP00000096352	Q3UNS8
