From	To
224308.BSU26920	O07934
224308.BSU23820	P54550
224308.BSU10710	O06720
224308.BSU09990	P11065
224308.BSU07735	O34887
224308.BSU30540	P54420
224308.BSU20200	O31889
224308.BSU14450	P39762
224308.BSU13320	O34923
224308.BSU16060	O31744
224308.BSU36110	O05217
224308.BSU09040	P54588
224308.BSU21680	P54155
224308.BSU22260	P50834
224308.BSU23000	P50731
224308.BSU17110	O34877
224308.BSU20270	P68522
224308.BSU01590	P55190
224308.BSU30570	O34365
224308.BSU05010	P96649
224308.BSU28220	P50866
224308.BSU31050	P71017
224308.BSU09940	O07520
224308.BSU03810	P94419
224308.BSU40280	Q45607
224308.BSU10720	O06721
224308.BSU09030	P54587
224308.BSU36100	O05218
224308.BSU16070	O31745
224308.BSU14440	O31717
224308.BSU17120	O34787
224308.BSU03820	P94420
224308.BSU13310	Q45666
224308.BSU36950	P39153
224308.BSU15690	O35011
224308.BSU20260	O31894
224308.BSU30560	P54418
224308.BSU31060	P71016
224308.BSU05020	O31492
224308.BSU28230	P80698
224308.BSU22270	P50833
224308.BSU09930	O07521
224308.BSU40290	O32293
224308.BSU16080	O34867
224308.BSU10730	O06722
224308.BSU21660	O32006
224308.BSU36960	P39152
224308.BSU23020	P50729
224308.BSU01570	P50865
224308.BSU17130	Q7PC63
224308.BSU28200	P37945
224308.BSU31070	P71015
224308.BSU13340	O34949
224308.BSU37700	P39642
224308.BSU11200	P36843
224308.BSU22280	P50832
224308.BSU14470	P39763
224308.BSU05030	P96650
224308.BSU36130	O05215
224308.BSU20250	P68585
224308.BSU09965	O07518
224308.BSU07700	O34521
224308.BSU30595	C0SP84
224308.BSU10740	O06723
224308.BSU09010	P54585
224308.BSU16090	P80886
224308.BSU01580	P55189
224308.BSU21650	O32005
224308.BSU23010	P50730
224308.BSU36970	P39151
224308.BSU10750	O06724
224308.BSU31080	P71014
224308.BSU17140	P40804
224308.BSU36120	O05216
224308.BSU13330	O34763
224308.BSU28210	P42425
224308.BSU20240	O31893
224308.BSU30580	O34493
224308.BSU09020	P54586
224308.BSU03800	P94418
224308.BSU09950	P24327
224308.BSU08850	P40401
224308.BSU30170	P53561
224308.BSU40240	Q45603
224308.BSU23040	P50727
224308.BSU05050	P96652
224308.BSU38340	P39589
224308.BSU27130	O05403
224308.BSU39590	P54943
224308.BSU04450	P96601
224308.BSU13360	O34495
224308.BSU23870	P54545
224308.BSU10760	O06725
224308.BSU17150	P40830
224308.BSU16790	Q99171
224308.BSU21640	O32004
224308.BSU16020	O31740
224308.BSU24570	P54378
224308.BSU27920	P20964
224308.BSU14410	P71013
224308.BSU21630	O32003
224308.BSU30160	Q795R2
224308.BSU40250	Q45604
224308.BSU08840	P40400
224308.BSU38350	P39588
224308.BSU05060	P96653
224308.BSU27140	O05402
224308.BSU10770	P54423
224308.BSU13350	C0SPB9
224308.BSU04440	P96600
224308.BSU17160	P40805
224308.BSU14400	P71012
224308.BSU33290	P49938
224308.BSU27910	P21204
224308.BSU23880	Q7WY64
224308.BSU24560	P54376
224308.BSU16780	O31760
224308.BSU16030	O31741
224308.BSU23030	P50728
224308.BSU17180	P40806
224308.BSU25800	P45945
224308.BSU21620	O32002
224308.BSU08870	P97028
224308.BSU05080	P96655
224308.BSU06610	O34580
224308.BSU30190	P53554
224308.BSU15600	O34577
224308.BSU04470	P96603
224308.BSU13380	O34830
224308.BSU27110	O05405
224308.BSU24590	P54508
224308.BSU39570	P54945
224308.BSU05070	P96654
224308.BSU33280	O35007
224308.BSU27940	P05657
224308.BSU38320	P39591
224308.BSU23890	P54544
224308.BSU17170	P40802
224308.BSU16040	O31742
224308.BSU14430	O31716
224308.BSU10780	O06727
224308.BSU17190	Q05470
224308.BSU30180	P53560
224308.BSU40270	Q45606
224308.BSU21610	O32001
224308.BSU08860	P40402
224308.BSU05090	P96656
224308.BSU06600	O34790
224308.BSU13370	O35040
224308.BSU04460	P96602
224308.BSU39580	P54944
224308.BSU27120	O05404
224308.BSU38330	P39590
224308.BSU23050	P50726
224308.BSU24580	P54509
224308.BSU35400	P96501
224308.BSU33270	O34979
224308.BSU27930	P06535
224308.BSU10790	O05272
224308.BSU16050	O31743
224308.BSU06630	O34629
224308.BSU08899	C0H3X9
224308.BSU21600	O32000
224308.BSU23830	P54549
224308.BSU08890	P97029
224308.BSU25820	P45944
224308.BSU27960	P26908
224308.BSU40200	Q45598
224308.BSU04410	P96597
224308.BSU24530	P54511
224308.BSU38300	P39593
224308.BSU30135	C0SPB3
224308.BSU16750	Q04797
224308.BSU27170	O08335
224308.BSU33260	P46324
224308.BSU15620	O34632
224308.BSU23080	P35146
224308.BSU06620	O31498
224308.BSU27190	O32027
224308.BSU08880	O31587
224308.BSU30120	O34559
224308.BSU25810	P45949
224308.BSU24520	P54512
224308.BSU23840	P54548
224308.BSU27950	P26942
224308.BSU40210	Q45599
224308.BSU38310	P39592
224308.BSU04400	P26907
224308.BSU16740	Q04810
224308.BSU33250	O34686
224308.BSU23070	P35136
224308.BSU27180	O05400
224308.BSU15610	O34744
224308.BSU13390	O34755
224308.BSU28290	P37253
224308.BSU06650	Q45514
224308.BSU30150	O32071
224308.BSU24550	P54377
224308.BSU16000	O31738
224308.BSU16770	Q04796
224308.BSU04430	P80878
224308.BSU40220	Q45600
224308.BSU27980	P26936
224308.BSU23850	P54547
224308.BSU33240	O34714
224308.BSU15640	O34693
224308.BSU28280	P94565
224308.BSU27150	O05401
224308.BSU33239	C0H3R5
224308.BSU06640	O34640
224308.BSU40230	Q45601
224308.BSU16010	O31739
224308.BSU24540	P54510
224308.BSU04420	P96598
224308.BSU23860	P80859
224308.BSU25830	P45943
224308.BSU27970	P26937
224308.BSU23090	P35166
224308.BSU27160	O08336
224308.BSU15630	O34813
224308.BSU16760	Q04795
224308.BSU33230	O34843
224308.BSU24500	P54514
224308.BSU25870	P45941
224308.BSU12360	O34456
224308.BSU19480	O31859
224308.BSU39620	P54940
224308.BSU18350	P39844
224308.BSU37570	Q00538
224308.BSU25060	P54483
224308.BSU38290	P39594
224308.BSU32570	O32153
224308.BSU00020	P05649
224308.BSU35480	P32436
224308.BSU08900	O31588
224308.BSU19490	Q7WY67
224308.BSU24510	P54513
224308.BSU18340	P39845
224308.BSU18870	O31838
224308.BSU25880	P24809
224308.BSU39610	P54941
224308.BSU19470	O31858
224308.BSU32560	O32152
224308.BSU12370	Q9JMQ1
224308.BSU37580	P71047
224308.BSU35470	P39145
224308.BSU38280	P39595
224308.BSU33200	O34940
224308.BSU00030	P05650
224308.BSU08910	P97030
224308.BSU19460	O31857
224308.BSU39640	P42423
224308.BSU37550	P70993
224308.BSU12340	O34346
224308.BSU18330	P39846
224308.BSU35460	P39146
224308.BSU25850	O32026
224308.BSU33210	O34989
224308.BSU25080	P54481
224308.BSU18840	P18429
224308.BSU11290	O34959
224308.BSU32550	O32151
224308.BSU02380	O31460
224308.BSU06780	O34352
224308.BSU08110	O31552
224308.BSU12350	O34896
224308.BSU25860	P45942
224308.BSU39630	P42424
224308.BSU19450	O31856
224308.BSU18320	P39847
224308.BSU35450	P39147
224308.BSU33221	P94504
224308.BSU18850	O34647
224308.BSU33222	C0H3R4
224308.BSU25070	P54482
224308.BSU02390	O31461
224308.BSU32540	O32150
224308.BSU37560	P18256
224308.BSU06790	O34950
224308.BSU08100	O31551
224308.BSU02360	O31458
224308.BSU38250	P39598
224308.BSU39660	P42421
224308.BSU12320	O34736
224308.BSU27200	O05399
224308.BSU35440	P39807
224308.BSU18310	P94459
224308.BSU08130	O31554
224308.BSU08940	P97032
224308.BSU39650	P42422
224308.BSU17700	P07790
224308.BSU02370	O31459
224308.BSU38240	P39599
224308.BSU25090	P54480
224308.BSU18830	O34309
224308.BSU18300	O31827
224308.BSU35430	P39809
224308.BSU12330	O35045
224308.BSU08120	O31553
224308.BSU08950	P39132
224308.BSU38270	P39596
224308.BSU32590	O32155
224308.BSU27220	Q795Y4
224308.BSU39680	P42419
224308.BSU37590	P71046
224308.BSU18800	P39824
224308.BSU35420	P39808
224308.BSU02340	P39817
224308.BSU25890	P24812
224308.BSU08160	O31557
224308.BSU12300	O34808
224308.BSU08150	O31556
224308.BSU08920	O31589
224308.BSU34700	O06980
224308.BSU38260	P39597
224308.BSU32580	O32154
224308.BSU39670	P42420
224308.BSU02350	P39816
224308.BSU35410	P39810
224308.BSU27210	O05398
224308.BSU12310	O34961
224308.BSU08140	O31555
224308.BSU08930	O31590
224308.BSU34710	O06979
224308.BSU34720	O06978
224308.BSU01700	Q45582
224308.BSU09220	P54605
224308.BSU22410	P52999
224308.BSU03840	P94422
224308.BSU11230	P36838
224308.BSU02320	O31456
224308.BSU20040	O30601
224308.BSU19400	O31851
224308.BSU17730	O31806
224308.BSU31040	O32079
224308.BSU03050	P13714
224308.BSU26190	P45916
224308.BSU20990	O31940
224308.BSU09210	P54604
224308.BSU22400	P54394
224308.BSU37500	P70998
224308.BSU02330	O31457
224308.BSU11240	P18185
224308.BSU03830	P94421
224308.BSU03060	P55910
224308.BSU20050	O34479
224308.BSU20980	O31939
224308.BSU17740	O31807
224308.BSU26180	P45917
224308.BSU31030	O32078
224308.BSU34730	O06977
224308.BSU20970	O31938
224308.BSU01720	Q45584
224308.BSU09240	P54607
224308.BSU26980	O06011
224308.BSU28310	P37251
224308.BSU02300	O31454
224308.BSU11210	P68729
224308.BSU36990	P45874
224308.BSU03860	P94424
224308.BSU00080	P37526
224308.BSU34740	O06976
224308.BSU03030	P55909
224308.BSU20060	O31875
224308.BSU17710	O31804
224308.BSU31020	O32077
224308.BSU20960	O31937
224308.BSU01710	Q45583
224308.BSU20070	P68524
224308.BSU26990	O06010
224308.BSU00090	P21879
224308.BSU03850	P94423
224308.BSU02310	O31455
224308.BSU11220	P36839
224308.BSU28300	P37252
224308.BSU34750	O06975
224308.BSU03040	P00691
224308.BSU17720	O31805
224308.BSU31010	O32076
224308.BSU07890	O34418
224308.BSU30620	O34649
224308.BSU03090	P94381
224308.BSU31000	O32075
224308.BSU36080	O05220
224308.BSU11270	O34713
224308.BSU32530	O32149
224308.BSU26150	P45920
224308.BSU34760	O06974
224308.BSU01740	Q45588
224308.BSU19440	O31855
224308.BSU00060	P05652
224308.BSU03880	O31480
224308.BSU22450	P42977
224308.BSU17770	O31810
224308.BSU26960	O07949
224308.BSU20080	O31877
224308.BSU37530	P70995
224308.BSU18390	O35009
224308.BSU32520	O32148
224308.BSU30630	O35013
224308.BSU26140	P45921
224308.BSU11280	O35001
224308.BSU34770	O06973
224308.BSU36090	O05219
224308.BSU17780	O31811
224308.BSU00070	P05653
224308.BSU03870	P94425
224308.BSU19430	O31854
224308.BSU01730	Q45585
224308.BSU18380	O34841
224308.BSU37540	P70994
224308.BSU13500	O31658
224308.BSU26970	O06012
224308.BSU20090	O31878
224308.BSU07870	O35019
224308.BSU09200	P54603
224308.BSU32510	O32147
224308.BSU26170	P45918
224308.BSU00040	P05651
224308.BSU17750	O31808
224308.BSU12380	O34354
224308.BSU34780	O06972
224308.BSU03070	P96712
224308.BSU36060	Q45535
224308.BSU11250	P18186
224308.BSU22430	P52996
224308.BSU18370	O34474
224308.BSU37510	P70997
224308.BSU26940	O07918
224308.BSU01760	O34659
224308.BSU19420	O31853
224308.BSU39600	P54942
224308.BSU07880	O35016
224308.BSU32500	O32146
224308.BSU30610	O34314
224308.BSU35490	P13800
224308.BSU26160	P45919
224308.BSU34790	P80880
224308.BSU36070	P39801
224308.BSU12390	O34673
224308.BSU03080	O31472
224308.BSU37520	P70996
224308.BSU22420	P52998
224308.BSU18360	P39840
224308.BSU11260	O34585
224308.BSU19410	O31852
224308.BSU01750	Q45589
224308.BSU26950	O07919
224308.BSU00050	P37525
224308.BSU03890	P94426
224308.BSU17760	O31809
224308.BSU17210	O31782
224308.BSU13420	O34311
224308.BSU15560	P25972
224308.BSU26100	P45925
224308.BSU22360	P39772
224308.BSU01650	P40407
224308.BSU09180	P54601
224308.BSU36050	P07789
224308.BSU16610	P32728
224308.BSU30670	O34667
224308.BSU34690	O06981
224308.BSU28360	P94558
224308.BSU20900	O31931
224308.BSU10820	O07940
224308.BSU23930	P54540
224308.BSU07860	O34597
224308.BSU30230	P53555
224308.BSU07030	O31524
224308.BSU26110	P45924
224308.BSU13410	O34859
224308.BSU04500	P96606
224308.BSU01660	P40406
224308.BSU09190	P54602
224308.BSU17220	O31784
224308.BSU22370	P53001
224308.BSU16600	P32727
224308.BSU36040	O05223
224308.BSU28370	P28619
224308.BSU34680	O32264
224308.BSU15550	P25971
224308.BSU30660	P40768
224308.BSU20910	O31932
224308.BSU07850	P80876
224308.BSU23940	P54539
224308.BSU10830	P40331
224308.BSU30220	P53556
224308.BSU07040	O31525
224308.BSU22340	P39788
224308.BSU13400	O34398
224308.BSU01670	O05213
224308.BSU30210	P53558
224308.BSU07060	O31527
224308.BSU28380	P39072
224308.BSU26120	P45923
224308.BSU15540	P25996
224308.BSU36030	O05224
224308.BSU07840	O34313
224308.BSU30650	P80879
224308.BSU07050	O31526
224308.BSU10800	Q7WY73
224308.BSU23910	P54542
224308.BSU17790	O31812
224308.BSU22350	P39787
224308.BSU01680	Q797S1
224308.BSU30200	P53557
224308.BSU07070	O31528
224308.BSU17200	P40872
224308.BSU15530	P25983
224308.BSU28390	P94556
224308.BSU26130	P45922
224308.BSU20100	O31879
224308.BSU36020	Q04778
224308.BSU07830	O34475
224308.BSU03900	P94427
224308.BSU10810	O06728
224308.BSU23920	P54541
224308.BSU20130	O31882
224308.BSU14590	P21882
224308.BSU03020	P55908
224308.BSU21780	P54156
224308.BSU01690	Q45581
224308.BSU11320	O34891
224308.BSU36010	Q04789
224308.BSU17250	O31787
224308.BSU40970	P37522
224308.BSU10860	O07939
224308.BSU13460	O31655
224308.BSU09130	P54596
224308.BSU03910	P94428
224308.BSU40180	Q45596
224308.BSU07820	P39796
224308.BSU20940	O31935
224308.BSU14580	P21881
224308.BSU28330	P94562
224308.BSU20120	O31881
224308.BSU21770	P37946
224308.BSU33190	O34782
224308.BSU15590	O34764
224308.BSU13450	O31654
224308.BSU10870	O06730
224308.BSU11310	O32437
224308.BSU03010	P54983
224308.BSU40960	P26497
224308.BSU09150	P54598
224308.BSU36000	Q04777
224308.BSU17260	O31788
224308.BSU09140	P54597
224308.BSU07000	O31521
224308.BSU23900	P54543
224308.BSU40190	Q45597
224308.BSU03920	P40420
224308.BSU07810	P39795
224308.BSU20950	O31936
224308.BSU24490	P54515
224308.BSU20150	O31884
224308.BSU30690	O34872
224308.BSU28340	P94560
224308.BSU22380	P54396
224308.BSU14570	P21884
224308.BSU16180	P24500
224308.BSU03000	P46922
224308.BSU13440	O34997
224308.BSU11300	O32436
224308.BSU40990	P37524
224308.BSU15580	O34734
224308.BSU17230	O31785
224308.BSU03930	P12310
224308.BSU40160	Q45594
224308.BSU10840	P37947
224308.BSU07010	O31522
224308.BSU16190	P24501
224308.BSU20920	O31933
224308.BSU07800	P39794
224308.BSU30680	O34601
224308.BSU20140	O31883
224308.BSU24480	P54516
224308.BSU22390	P54395
224308.BSU28350	P94559
224308.BSU21790	P54175
224308.BSU40980	P37523
224308.BSU14560	Q45495
224308.BSU13430	O34908
224308.BSU03940	P94431
224308.BSU17240	O31786
224308.BSU15570	P94498
224308.BSU07020	O31523
224308.BSU40170	Q45595
224308.BSU09165	P54599
224308.BSU10850	P40332
224308.BSU20930	O31934
224308.BSU06730	O31503
224308.BSU40140	Q45592
224308.BSU25920	P24810
224308.BSU08040	O31547
224308.BSU21740	P40766
224308.BSU08990	O31592
224308.BSU38200	P39574
224308.BSU33160	O34631
224308.BSU16690	P50849
224308.BSU40930	P37519
224308.BSU35510	P32437
224308.BSU16160	P39778
224308.BSU08050	P40773
224308.BSU14550	Q45494
224308.BSU12410	O34334
224308.BSU04590	P96615
224308.BSU39690	P42418
224308.BSU27230	O05396
224308.BSU24470	P54517
224308.BSU06720	O31502
224308.BSU25910	P24811
224308.BSU40150	Q45593
224308.BSU08980	P45742
224308.BSU21730	P54179
224308.BSU24460	P54518
224308.BSU40920	P37518
224308.BSU16680	P21473
224308.BSU35520	P96499
224308.BSU38210	P39602
224308.BSU16170	P39779
224308.BSU08060	O31404
224308.BSU14540	O31718
224308.BSU27240	O05395
224308.BSU13490	O31657
224308.BSU04580	P96614
224308.BSU33150	O34899
224308.BSU06710	O31501
224308.BSU08970	P39134
224308.BSU38229	P0C8M5
224308.BSU25900	P24808
224308.BSU30290	O34518
224308.BSU40120	O32292
224308.BSU14530	Q45493
224308.BSU17270	O31789
224308.BSU10880	Q796Q6
224308.BSU08070	O34591
224308.BSU21760	P54177
224308.BSU40950	P37521
224308.BSU33180	O34805
224308.BSU24450	P49778
224308.BSU23990	P54534
224308.BSU16670	P54575
224308.BSU16140	P39776
224308.BSU38220	P39601
224308.BSU27250	O05394
224308.BSU04570	P96613
224308.BSU13480	O31656
224308.BSU06700	O31500
224308.BSU08960	P39133
224308.BSU40130	Q45591
224308.BSU30280	O34706
224308.BSU08080	O31550
224308.BSU10890	O06733
224308.BSU16150	P39070
224308.BSU17280	O31790
224308.BSU16660	P32732
224308.BSU25000	P54488
224308.BSU35500	P13799
224308.BSU14520	P39761
224308.BSU40940	P37520
224308.BSU21750	P54178
224308.BSU33170	O34451
224308.BSU27260	O05393
224308.BSU38230	P39600
224308.BSU04560	P96612
224308.BSU13470	P04833
224308.BSU06770	O34469
224308.BSU30270	O34335
224308.BSU21700	P54182
224308.BSU15520	P25994
224308.BSU16650	P32731
224308.BSU33120	O32201
224308.BSU27270	O32028
224308.BSU08090	O34324
224308.BSU24430	Q01367
224308.BSU16120	P39814
224308.BSU25010	P54487
224308.BSU14510	P39760
224308.BSU23970	P54536
224308.BSU40100	P42974
224308.BSU04550	P96611
224308.BSU25960	P45937
224308.BSU30260	O34829
224308.BSU06760	O31504
224308.BSU33110	O32200
224308.BSU15510	P25993
224308.BSU27280	O32029
224308.BSU25020	P54375
224308.BSU16640	P32730
224308.BSU16130	P39815
224308.BSU14500	P39759
224308.BSU24420	Q01368
224308.BSU25950	P45938
224308.BSU40110	P42973
224308.BSU04540	P96610
224308.BSU23980	P54535
224308.BSU30250	O34973
224308.BSU06750	O35034
224308.BSU40910	P21468
224308.BSU25030	P54486
224308.BSU27290	O32030
224308.BSU16100	P80865
224308.BSU16630	P17889
224308.BSU33140	O32203
224308.BSU15500	P25995
224308.BSU25940	P45939
224308.BSU23950	P54538
224308.BSU18890	O34780
224308.BSU30240	P53559
224308.BSU21710	P54181
224308.BSU06740	O34574
224308.BSU16620	P32729
224308.BSU25040	P54485
224308.BSU40900	P37455
224308.BSU04520	P96608
224308.BSU23960	P54537
224308.BSU24400	P49781
224308.BSU25930	P45940
224308.BSU16110	P39813
